µTester v1.2
Start date:	03.08.2021 08:51:10,608
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
197,920	-2,992934	-1156,613718	22,433000	22,418000
197,924	-3,135577	-1156,613718	22,433000	22,418000
198,744	-2,138010	-1156,613718	22,431000	22,415000
199,510	-1,071654	-1156,613718	22,431000	22,415000
199,682	0,011764	-1156,613718	22,431000	22,415000
199,829	1,021250	-1156,613718	22,431000	22,415000
201,100	2,125935	-1156,613718	22,432000	22,415000
201,964	3,300267	-1156,613718	22,425000	22,414000
202,876	4,391085	-1156,613718	22,437000	22,415000
203,794	5,451521	-1156,613718	22,437000	22,415000
204,622	6,484767	-1156,613718	22,431000	22,406000
205,216	7,550267	-1156,613718	22,431000	22,406000
206,514	8,571516	-1156,613718	22,435000	22,413000
207,284	9,581859	-1156,613718	22,423000	22,403000
208,059	10,583789	-1156,613718	22,423000	22,403000
208,923	11,678736	-1156,613718	22,427000	22,405000
210,012	12,783343	-1156,613718	22,423000	22,414000
210,807	13,795089	-1156,613718	22,423000	22,414000
211,715	14,854122	-1156,613718	22,430000	22,407000
212,833	15,895315	-1156,613718	22,431000	22,403000
213,780	16,982238	-1156,613718	22,431000	22,403000
214,518	17,982531	-1156,613718	22,429000	22,408000
215,640	19,044058	-1156,613718	22,418000	22,400000
216,614	20,055881	-1156,613718	22,418000	22,400000
217,118	21,065133	-1156,613718	22,427000	22,401000
218,442	22,102119	-1156,613718	22,423000	22,399000
219,334	23,198780	-1156,613718	22,423000	22,399000
220,367	24,203203	-1156,613718	22,432000	22,400000
221,464	25,225387	-1156,613718	22,423000	22,401000
222,259	26,262841	-1156,613718	22,423000	22,401000
223,114	27,341117	-1156,613718	22,424000	22,399000
224,413	28,343747	-1156,613718	22,416000	22,407000
225,307	29,355804	-1156,613718	22,415000	22,396000
226,157	30,422939	-1156,609919	22,415000	22,396000
226,744	30,939290	-1156,321992	22,415000	22,396000
226,924	31,071805	-1156,014312	22,418000	22,404000
227,068	31,082323	-1155,704630	22,418000	22,404000
227,243	31,293444	-1155,426854	22,418000	22,404000
227,333	31,212890	-1155,157436	22,418000	22,404000
227,363	31,496073	-1155,138444	22,418000	22,404000
227,509	31,494203	-1154,772060	22,418000	22,404000
227,628	31,602413	-1154,438757	22,418000	22,404000
227,772	31,705402	-1154,067332	22,418000	22,404000
227,895	32,071709	-1153,777885	22,418000	22,404000
227,952	31,990143	-1153,503632	22,418000	22,404000
228,074	32,196278	-1153,175717	22,418000	22,404000
228,189	32,285323	-1152,919351	22,427000	22,401000
228,366	32,326924	-1152,643648	22,427000	22,401000
228,427	32,582451	-1152,531489	22,427000	22,401000
228,514	32,504780	-1152,324987	22,427000	22,401000
228,632	32,645943	-1151,918961	22,427000	22,401000
228,750	32,874125	-1151,560036	22,427000	22,401000
228,841	33,010069	-1151,307883	22,427000	22,401000
228,927	33,165566	-1150,995024	22,427000	22,401000
229,018	33,368117	-1150,659373	22,427000	22,401000
229,136	33,521122	-1150,391958	22,427000	22,401000
229,226	33,552751	-1150,094016	22,427000	22,401000
229,255	33,633927	-1150,056238	22,427000	22,401000
229,373	33,743929	-1149,725698	22,427000	22,401000
229,495	33,850736	-1149,464637	22,427000	22,401000
229,644	33,909008	-1149,209031	22,426000	22,399000
229,759	34,099017	-1148,958122	22,426000	22,399000
229,935	34,142877	-1148,695127	22,426000	22,399000
230,111	34,120986	-1148,390693	22,426000	22,399000
230,230	34,224833	-1148,104216	22,426000	22,399000
230,406	34,494694	-1147,786522	22,426000	22,399000
230,582	34,631884	-1147,480500	22,426000	22,399000
230,639	34,728251	-1147,353353	22,426000	22,399000
230,700	34,753570	-1147,219508	22,426000	22,399000
230,794	34,805844	-1146,959413	22,426000	22,399000
230,909	34,865753	-1146,619826	22,426000	22,399000
230,971	34,913119	-1146,364911	22,410000	22,392000
231,086	35,141768	-1146,091072	22,410000	22,392000
231,208	35,279036	-1145,772274	22,410000	22,392000
231,413	35,420510	-1145,460243	22,410000	22,392000
231,565	35,546015	-1145,188960	22,410000	22,392000
231,651	35,544768	-1144,861873	22,410000	22,392000
231,740	35,824523	-1144,630164	22,410000	22,392000
231,770	35,931408	-1144,514482	22,410000	22,392000
231,856	36,040007	-1144,230077	22,410000	22,392000
231,946	35,938809	-1143,930754	22,410000	22,392000
232,031	36,225186	-1143,600490	22,410000	22,392000
232,125	36,304337	-1143,311596	22,410000	22,392000
232,273	36,506732	-1142,912890	22,410000	22,392000
232,416	36,690509	-1142,660530	22,410000	22,392000
232,535	36,714659	-1142,284616	22,422000	22,411000
232,597	36,886828	-1142,202775	22,422000	22,411000
232,688	36,928429	-1141,991992	22,422000	22,411000
232,835	36,966680	-1141,701785	22,422000	22,411000
233,014	37,108622	-1141,399354	22,422000	22,411000
233,186	37,294736	-1141,070679	22,422000	22,411000
233,363	37,339609	-1140,788968	22,422000	22,411000
233,511	37,551665	-1140,358700	22,422000	22,411000
233,629	37,603394	-1140,091975	22,422000	22,411000
233,751	37,803608	-1139,778977	22,422000	22,411000
233,842	37,896081	-1139,658115	22,416000	22,398000
233,874	37,936980	-1139,413836	22,416000	22,398000
233,989	37,927320	-1139,086681	22,416000	22,398000
234,079	38,133144	-1138,830315	22,416000	22,398000
234,194	38,301106	-1138,508132	22,416000	22,398000
234,370	38,460187	-1138,245620	22,416000	22,398000
234,489	38,423104	-1137,987943	22,416000	22,398000
234,609	38,676683	-1137,732407	22,416000	22,398000
234,697	38,742513	-1137,404146	22,416000	22,398000
234,755	38,917174	-1137,237771	22,416000	22,398000
234,784	38,915071	-1137,070843	22,416000	22,398000
234,870	38,971708	-1136,798594	22,416000	22,398000
234,960	39,318071	-1136,526413	22,416000	22,398000
235,046	39,291895	-1136,225501	22,416000	22,398000
235,160	39,487435	-1135,904285	22,416000	22,398000
235,287	39,575623	-1135,578649	22,411000	22,406000
235,435	39,690844	-1135,303360	22,411000	22,406000
235,550	39,751531	-1134,998029	22,411000	22,406000
235,673	39,787367	-1134,738141	22,411000	22,406000
235,702	39,945357	-1134,774814	22,411000	22,406000
235,850	39,910378	-1134,432671	22,411000	22,406000
236,030	40,044686	-1134,099714	22,411000	22,406000
236,205	40,239291	-1133,848460	22,411000	22,406000
236,348	40,191614	-1133,571859	22,411000	22,406000
236,496	40,467395	-1133,313629	22,411000	22,406000
236,648	40,568359	-1132,977150	22,417000	22,401000
236,762	40,759148	-1132,697855	22,417000	22,401000
236,857	40,785246	-1132,447430	22,417000	22,401000
236,918	40,947598	-1132,326430	22,417000	22,401000
236,947	40,980552	-1132,125523	22,417000	22,401000
237,066	41,041629	-1131,775783	22,417000	22,401000
237,213	41,180766	-1131,461197	22,417000	22,401000
237,327	41,246518	-1131,209804	22,417000	22,401000
237,476	41,377475	-1130,950470	22,417000	22,401000
237,618	41,469091	-1130,692032	22,417000	22,401000
237,712	41,560862	-1130,319502	22,417000	22,401000
237,831	41,801665	-1129,927150	22,417000	22,401000
237,946	41,930597	-1129,533209	22,417000	22,401000
237,975	42,028757	-1129,441838	22,408000	22,399000
238,032	42,062255	-1129,266830	22,408000	22,399000
238,122	42,349178	-1128,973930	22,408000	22,399000
238,241	42,448740	-1128,709967	22,408000	22,399000
238,327	42,535993	-1128,421902	22,408000	22,399000
238,446	42,578996	-1128,108973	22,408000	22,399000
238,597	42,755995	-1127,824085	22,408000	22,399000
238,712	42,764486	-1127,570482	22,408000	22,399000
238,802	43,038866	-1127,418611	22,408000	22,399000
238,831	42,898638	-1127,306727	22,408000	22,399000
238,975	43,059900	-1126,978881	22,408000	22,399000
239,151	43,150113	-1126,693509	22,408000	22,399000
239,302	43,280136	-1126,441564	22,408000	22,399000
239,445	43,416313	-1126,118759	22,408000	22,399000
239,568	43,363883	-1125,816535	22,422000	22,392000
239,654	43,485648	-1125,551123	22,422000	22,392000
239,774	43,698950	-1125,219064	22,422000	22,392000
239,892	43,813937	-1124,894878	22,422000	22,392000
240,010	44,029032	-1124,417715	22,422000	22,392000
240,039	44,052325	-1124,399344	22,422000	22,392000
240,155	44,217950	-1124,047602	22,422000	22,392000
240,330	44,284636	-1123,696619	22,422000	22,392000
240,506	44,369162	-1123,405584	22,422000	22,392000
240,624	44,436316	-1123,093760	22,422000	22,392000
240,715	44,512039	-1122,826552	22,422000	22,392000
240,833	44,804337	-1122,515005	22,418000	22,401000
240,953	44,880138	-1122,090952	22,418000	22,401000
241,046	45,029636	-1121,795497	22,418000	22,401000
241,075	45,082456	-1121,754542	22,418000	22,401000
241,166	45,292486	-1121,403145	22,418000	22,401000
241,255	45,426716	-1121,120121	22,418000	22,401000
241,403	45,617270	-1120,812303	22,418000	22,401000
241,493	45,646484	-1120,512359	22,418000	22,401000
241,609	45,746981	-1120,224777	22,418000	22,401000
