µTester v1.2
Start date:	03.08.2021 13:58:58,250
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
166,225	9,097372	-1076,717350	22,788000	22,784000
166,400	9,137259	-1076,386741	22,788000	22,784000
166,608	9,381879	-1076,087142	22,788000	22,784000
166,670	9,457290	-1075,822282	22,788000	22,784000
166,785	9,506760	-1075,459973	22,788000	22,784000
166,875	9,802563	-1075,188275	22,788000	22,784000
166,962	9,813781	-1074,858633	22,788000	22,784000
167,051	10,112155	-1074,690670	22,788000	22,784000
167,080	10,035263	-1074,535759	22,788000	22,784000
167,224	10,271470	-1074,280361	22,788000	22,784000
167,346	10,258148	-1073,967709	22,788000	22,784000
167,518	10,525049	-1073,679160	22,778000	22,785000
167,576	10,528321	-1073,414576	22,778000	22,785000
167,666	10,629908	-1073,157520	22,778000	22,785000
167,752	10,865647	-1072,842036	22,778000	22,785000
167,842	10,948304	-1072,478898	22,778000	22,785000
167,874	11,138157	-1072,466950	22,778000	22,785000
167,932	11,176408	-1072,195874	22,778000	22,785000
168,021	11,155530	-1071,852834	22,778000	22,785000
168,141	11,370624	-1071,579479	22,778000	22,785000
168,227	11,486000	-1071,309923	22,778000	22,785000
168,346	11,558218	-1070,990364	22,778000	22,785000
168,464	11,786088	-1070,722051	22,778000	22,785000
168,583	11,857137	-1070,466514	22,778000	22,785000
168,726	12,017698	-1070,169747	22,778000	22,785000
168,878	12,140943	-1069,969116	22,777000	22,792000
168,907	12,107834	-1069,825187	22,777000	22,792000
169,087	12,277120	-1069,486843	22,777000	22,792000
169,205	12,304075	-1069,193045	22,777000	22,792000
169,382	12,479282	-1068,868030	22,777000	22,792000
169,529	12,564198	-1068,574992	22,777000	22,792000
169,644	12,788563	-1068,300118	22,777000	22,792000
169,733	12,902615	-1068,026763	22,777000	22,792000
169,881	13,021419	-1067,686554	22,777000	22,792000
169,971	13,156973	-1067,348417	22,777000	22,792000
170,057	13,228957	-1067,094676	22,777000	22,792000
170,148	13,386090	-1066,831336	22,777000	22,792000
170,266	13,481991	-1066,544582	22,775000	22,792000
170,442	13,626893	-1066,222330	22,775000	22,792000
170,587	13,784260	-1065,878599	22,775000	22,792000
170,708	13,847830	-1065,465459	22,775000	22,792000
170,795	14,210319	-1065,200323	22,775000	22,792000
170,882	14,262515	-1064,777790	22,775000	22,792000
170,999	14,494904	-1064,426531	22,775000	22,792000
171,090	14,633418	-1064,093712	22,775000	22,792000
171,183	14,682810	-1063,786308	22,775000	22,792000
171,331	14,905305	-1063,406043	22,775000	22,792000
171,446	15,073735	-1063,047256	22,775000	22,792000
171,593	15,271378	-1062,815063	22,775000	22,792000
171,623	15,152262	-1062,693579	22,775000	22,792000
171,773	15,324119	-1062,436040	22,776000	22,795000
171,889	15,368369	-1062,109230	22,776000	22,795000
172,035	15,572946	-1061,858044	22,776000	22,795000
172,183	15,662147	-1061,495321	22,776000	22,795000
172,392	15,958573	-1061,130456	22,776000	22,795000
172,507	15,937150	-1060,815594	22,776000	22,795000
172,626	16,201246	-1060,486297	22,776000	22,795000
172,712	16,280319	-1060,276757	22,776000	22,795000
172,740	16,231239	-1060,228343	22,776000	22,795000
172,830	16,333528	-1059,928744	22,776000	22,795000
172,916	16,569422	-1059,586049	22,776000	22,795000
173,006	16,655117	-1059,311244	22,776000	22,795000
173,121	16,754290	-1058,984641	22,777000	22,784000
173,269	16,891479	-1058,730002	22,777000	22,784000
173,420	17,063181	-1058,454161	22,777000	22,784000
173,567	17,128776	-1058,111259	22,777000	22,784000
173,654	17,327199	-1057,781686	22,777000	22,784000
173,744	17,335535	-1057,462610	22,777000	22,784000
173,862	17,493058	-1057,089458	22,777000	22,784000
173,948	17,692493	-1056,809887	22,777000	22,784000
174,034	18,025768	-1056,555663	22,777000	22,784000
174,125	17,974663	-1056,252335	22,777000	22,784000
174,243	18,191004	-1055,903216	22,777000	22,784000
174,391	18,357875	-1055,570743	22,777000	22,784000
174,511	18,320715	-1055,280813	22,786000	22,785000
174,629	18,419965	-1055,004971	22,786000	22,785000
174,806	18,688034	-1054,665660	22,786000	22,785000
174,981	18,711405	-1054,357635	22,786000	22,785000
175,129	18,932109	-1054,028132	22,786000	22,785000
175,305	18,961479	-1053,702564	22,786000	22,785000
175,448	19,074129	-1053,351513	22,786000	22,785000
175,595	19,330434	-1053,089415	22,786000	22,785000
175,656	19,410520	-1052,962406	22,786000	22,785000
175,718	19,291872	-1052,831254	22,786000	22,785000
175,808	19,413636	-1052,499955	22,786000	22,785000
175,924	19,618136	-1052,120310	22,779000	22,786000
176,041	19,759298	-1051,815531	22,779000	22,786000
176,133	19,940348	-1051,510131	22,779000	22,786000
176,279	20,128176	-1051,130141	22,779000	22,786000
176,423	20,151158	-1050,850778	22,779000	22,786000
176,569	20,259913	-1050,465194	22,779000	22,786000
176,689	20,371394	-1050,080715	22,779000	22,786000
176,718	20,502507	-1050,030022	22,779000	22,786000
176,775	20,596538	-1049,794998	22,779000	22,786000
176,836	20,739804	-1049,542707	22,779000	22,786000
176,927	20,930826	-1049,236961	22,779000	22,786000
177,013	21,111097	-1048,939365	22,779000	22,786000
177,099	21,264101	-1048,648882	22,779000	22,786000
177,189	21,292614	-1048,372143	22,779000	22,786000
177,308	21,369817	-1048,076895	22,778000	22,784000
177,336	21,629629	-1048,036286	22,778000	22,784000
177,422	21,446709	-1047,722735	22,778000	22,784000
177,541	21,639289	-1047,439435	22,778000	22,784000
177,721	21,840828	-1047,115940	22,778000	22,784000
177,841	21,792449	-1046,863166	22,778000	22,784000
177,995	22,008712	-1046,561564	22,778000	22,784000
178,139	22,145201	-1046,296359	22,778000	22,784000
178,287	22,065972	-1046,029496	22,778000	22,784000
178,404	22,248268	-1045,722230	22,778000	22,784000
178,523	22,299607	-1045,379604	22,778000	22,784000
178,671	22,547889	-1045,016466	22,778000	22,784000
178,729	22,658513	-1044,901268	22,774000	22,780000
178,786	22,739845	-1044,661133	22,774000	22,780000
178,876	22,968339	-1044,396549	22,774000	22,780000
178,966	22,995917	-1044,058550	22,774000	22,780000
179,081	23,164502	-1043,736712	22,774000	22,780000
179,199	23,311742	-1043,476963	22,774000	22,780000
179,347	23,259858	-1043,133025	22,774000	22,780000
179,499	23,528940	-1042,876867	22,774000	22,780000
179,584	23,527381	-1042,542459	22,774000	22,780000
179,676	23,770989	-1042,246382	22,774000	22,780000
179,762	23,855515	-1041,940291	22,774000	22,780000
179,850	24,031345	-1041,593383	22,774000	22,780000
179,937	24,290456	-1041,339781	22,774000	22,780000
180,027	24,205929	-1040,989488	22,774000	22,780000
180,112	24,318657	-1040,738234	22,769000	22,780000
180,227	24,562888	-1040,398647	22,769000	22,780000
180,347	24,605423	-1040,062720	22,769000	22,780000
180,437	24,793719	-1039,861606	22,769000	22,780000
180,465	24,772996	-1039,803178	22,769000	22,780000
180,617	24,980845	-1039,524850	22,769000	22,780000
180,761	25,025562	-1039,220831	22,769000	22,780000
180,936	25,138524	-1038,894435	22,769000	22,780000
181,116	25,311549	-1038,602847	22,769000	22,780000
181,264	25,376132	-1038,233563	22,769000	22,780000
181,411	25,473902	-1037,972294	22,769000	22,780000
181,525	25,483095	-1037,660332	22,768000	22,781000
181,648	25,654173	-1037,404865	22,768000	22,781000
181,739	25,821200	-1037,119562	22,768000	22,781000
181,853	25,972569	-1036,826869	22,768000	22,781000
181,943	26,016117	-1036,551856	22,768000	22,781000
182,030	26,197635	-1036,283750	22,768000	22,781000
182,121	26,151360	-1035,992646	22,768000	22,781000
182,211	26,279201	-1035,723849	22,768000	22,781000
182,386	26,405562	-1035,424872	22,768000	22,781000
182,509	26,552256	-1035,152207	22,768000	22,781000
182,600	26,576640	-1034,890662	22,768000	22,781000
182,685	26,673865	-1034,597693	22,768000	22,781000
182,775	27,097198	-1034,388361	22,768000	22,781000
182,805	26,931573	-1034,190838	22,768000	22,781000
182,886	27,040717	-1033,883849	22,768000	22,781000
182,980	27,299282	-1033,574995	22,779000	22,785000
183,071	27,527620	-1033,271252	22,779000	22,785000
183,161	27,602642	-1033,007359	22,779000	22,785000
183,250	27,583399	-1032,706448	22,779000	22,785000
183,366	27,732742	-1032,403395	22,779000	22,785000
183,484	27,865959	-1032,123963	22,779000	22,785000
183,574	28,017873	-1031,866354	22,779000	22,785000
183,692	28,125069	-1031,698943	22,779000	22,785000
183,722	28,030337	-1031,564476	22,779000	22,785000
183,874	28,097335	-1031,258108	22,779000	22,785000
184,049	28,352083	-1030,932058	22,779000	22,785000
184,169	28,398592	-1030,655664	22,779000	22,785000
184,315	28,624203	-1030,376577	22,779000	22,785000
184,431	28,641887	-1030,104396	22,765000	22,780000
184,550	28,655988	-1029,801136	22,765000	22,780000
184,668	28,734749	-1029,513761	22,765000	22,780000
184,753	29,029930	-1029,227699	22,765000	22,780000
184,844	29,109314	-1028,937285	22,765000	22,780000
184,872	29,134555	-1028,876371	22,765000	22,780000
184,931	29,145072	-1028,643211	22,765000	22,780000
185,049	29,296051	-1028,261909	22,765000	22,780000
185,168	29,486138	-1027,979921	22,765000	22,780000
185,314	29,628781	-1027,673001	22,765000	22,780000
185,491	29,750390	-1027,316839	22,765000	22,780000
185,586	29,807728	-1027,042033	22,765000	22,780000
185,675	30,002411	-1026,708248	22,765000	22,780000
185,761	30,202392	-1026,481235	22,773000	22,785000
185,791	30,051958	-1026,355331	22,773000	22,785000
185,881	30,330233	-1026,060152	22,773000	22,785000
185,970	30,371756	-1025,714763	22,773000	22,785000
186,028	30,502402	-1025,457224	22,773000	22,785000
186,150	30,613961	-1025,189878	22,773000	22,785000
186,207	30,757928	-1024,937242	22,773000	22,785000
186,355	30,821265	-1024,642063	22,773000	22,785000
186,474	31,036593	-1024,345157	22,773000	22,785000
186,589	30,985721	-1024,053293	22,773000	22,785000
186,769	31,270696	-1023,736842	22,773000	22,785000
186,889	31,273968	-1023,479510	22,773000	22,785000
187,093	31,312452	-1023,147520	22,773000	22,785000
187,211	31,458601	-1022,879966	22,772000	22,776000
187,358	31,633263	-1022,622773	22,772000	22,776000
187,474	31,736253	-1022,281459	22,772000	22,776000
187,621	31,818598	-1022,015217	22,772000	22,776000
187,735	32,005958	-1021,672937	22,772000	22,776000
187,830	32,079733	-1021,374028	22,772000	22,776000
187,944	32,156625	-1021,042176	22,772000	22,776000
188,002	32,349750	-1020,902253	22,772000	22,776000
188,031	32,271067	-1020,784084	22,772000	22,776000
188,149	32,426252	-1020,415628	22,772000	22,776000
188,268	32,607848	-1020,131983	22,772000	22,776000
188,444	32,638308	-1019,841569	22,772000	22,776000
188,530	32,727275	-1019,578919	22,772000	22,776000
188,653	32,917518	-1019,231942	22,771000	22,779000
188,744	33,093037	-1018,872050	22,771000	22,779000
188,833	33,013263	-1018,600767	22,771000	22,779000
188,892	33,138143	-1018,300132	22,771000	22,779000
188,919	33,400604	-1018,250682	22,771000	22,779000
188,977	33,437141	-1018,039554	22,771000	22,779000
189,067	33,351134	-1017,652934	22,771000	22,779000
189,182	33,805863	-1017,373363	22,771000	22,779000
189,272	33,692356	-1017,097868	22,771000	22,779000
189,358	33,919759	-1016,840743	22,771000	22,779000
189,447	33,976863	-1016,576849	22,771000	22,779000
189,595	34,217977	-1016,297762	22,771000	22,779000
189,715	34,101121	-1016,014946	22,771000	22,779000
189,865	34,213459	-1015,760514	22,771000	22,779000
189,980	34,568703	-1015,504701	22,777000	22,778000
190,071	34,469842	-1015,224509	22,777000	22,778000
190,225	34,606253	-1014,934786	22,777000	22,778000
190,370	34,686417	-1014,635118	22,777000	22,778000
190,487	34,815660	-1014,340215	22,777000	22,778000
190,606	35,045245	-1014,012783	22,777000	22,778000
190,726	35,041505	-1013,669812	22,777000	22,778000
190,844	35,248731	-1013,373735	22,777000	22,778000
190,931	35,243979	-1013,077036	22,777000	22,778000
191,049	35,360446	-1012,691591	22,777000	22,778000
191,164	35,581072	-1012,437021	22,777000	22,778000
191,282	35,896039	-1012,173059	22,777000	22,778000
191,430	35,697149	-1011,920285	22,763000	22,771000
191,549	35,853737	-1011,530281	22,763000	22,771000
191,635	35,937796	-1011,271153	22,763000	22,771000
191,725	36,288834	-1010,908913	22,763000	22,771000
191,815	36,271227	-1010,649647	22,763000	22,771000
191,905	36,398835	-1010,311372	22,763000	22,771000
191,963	36,792564	-1010,104871	22,763000	22,771000
191,991	36,624991	-1009,917432	22,763000	22,771000
192,110	36,699390	-1009,597044	22,763000	22,771000
192,225	36,902020	-1009,303937	22,763000	22,771000
192,311	36,836736	-1009,009656	22,763000	22,771000
192,430	37,150535	-1008,723593	22,763000	22,771000
192,582	37,178736	-1008,470129	22,763000	22,771000
192,696	37,410580	-1008,212382	22,763000	22,771000
192,815	37,413774	-1007,932742	22,772000	22,779000
192,966	37,474228	-1007,645851	22,772000	22,779000
193,110	37,426628	-1007,355921	22,772000	22,779000
193,261	37,558676	-1007,042647	22,772000	22,779000
193,405	37,941265	-1006,824819	22,772000	22,779000
193,437	37,983801	-1006,706513	22,772000	22,779000
193,589	37,904261	-1006,321758	22,772000	22,779000
193,736	38,055863	-1005,989284	22,772000	22,779000
193,854	38,190559	-1005,637335	22,772000	22,779000
193,945	38,309286	-1005,361079	22,772000	22,779000
194,060	38,554529	-1005,089451	22,772000	22,779000
194,149	38,542220	-1004,804286	22,772000	22,779000
194,272	38,611166	-1004,514494	22,772000	22,779000
194,416	38,795877	-1004,249910	22,763000	22,781000
194,535	38,809199	-1003,990299	22,763000	22,781000
194,653	38,898088	-1003,603610	22,763000	22,781000
194,682	38,993677	-1003,589314	22,763000	22,781000
194,739	39,086772	-1003,331084	22,763000	22,781000
194,829	39,108741	-1002,910277	22,763000	22,781000
194,945	39,469595	-1002,604808	22,763000	22,781000
195,034	39,609122	-1002,263010	22,763000	22,781000
195,124	39,717175	-1001,960718	22,763000	22,781000
195,211	39,811128	-1001,600619	22,763000	22,781000
195,333	39,920740	-1001,342872	22,763000	22,781000
195,362	40,107632	-1001,298464	22,763000	22,781000
195,453	40,041102	-1001,032223	22,763000	22,781000
195,571	40,127031	-1000,687594	22,763000	22,781000
195,718	40,289228	-1000,354291	22,766000	22,774000
195,866	40,486949	-1000,091987	22,766000	22,774000
196,009	40,425716	-999,756889	22,766000	22,774000
196,193	40,516241	-999,440300	22,766000	22,774000
196,308	40,573891	-999,133242	22,766000	22,774000
196,427	40,926097	-998,870523	22,766000	22,774000
196,574	40,844920	-998,510907	22,766000	22,774000
196,693	41,003300	-998,122422	22,766000	22,774000
196,723	41,133011	-998,132989	22,766000	22,774000
196,808	41,126000	-997,806731	22,766000	22,774000
196,898	41,305647	-997,492145	22,766000	22,774000
197,017	41,505628	-997,085083	22,766000	22,774000
197,137	41,673201	-996,751987	22,768000	22,782000
197,308	41,875129	-996,459847	22,768000	22,782000
197,455	41,806729	-996,168743	22,768000	22,782000
197,574	42,001646	-995,784126	22,768000	22,782000
197,689	42,079706	-995,422922	22,768000	22,782000
197,717	42,134005	-995,364148	22,768000	22,782000
197,775	42,220947	-995,136514	22,768000	22,782000
197,864	42,347152	-994,882566	22,768000	22,782000
197,955	42,409320	-994,565908	22,768000	22,782000
198,069	42,668430	-994,131081	22,768000	22,782000
198,188	42,814189	-993,855309	22,768000	22,782000
198,311	42,965558	-993,524148	22,768000	22,782000
198,430	43,162033	-993,241953	22,767000	22,779000
198,577	43,125418	-992,936414	22,767000	22,779000
198,692	43,257232	-992,654495	22,767000	22,779000
198,869	43,374556	-992,384110	22,767000	22,779000
199,019	43,439684	-992,059786	22,767000	22,779000
199,136	43,466406	-991,809498	22,767000	22,779000
199,286	43,555762	-991,510452	22,767000	22,779000
199,430	43,573446	-991,244279	22,767000	22,779000
199,553	43,655402	-990,895438	22,767000	22,779000
199,695	43,935702	-990,480640	22,767000	22,779000
199,847	44,082708	-990,106037	22,767000	22,779000
199,937	44,205329	-989,851053	22,762000	22,782000
200,024	44,372824	-989,583362	22,762000	22,782000
200,114	44,471373	-989,294674	22,762000	22,782000
200,232	44,502301	-988,984578	22,762000	22,782000
200,412	44,594462	-988,684357	22,762000	22,782000
200,532	44,721836	-988,412521	22,762000	22,782000
200,650	44,834330	-987,997862	22,762000	22,782000
200,736	44,977596	-987,645636	22,762000	22,782000
200,827	45,236862	-987,419935	22,762000	22,782000
200,854	45,166826	-987,275384	22,762000	22,782000
200,912	45,151167	-987,013701	22,762000	22,782000
201,002	45,467849	-986,729641	22,762000	22,782000
201,063	45,545754	-986,477627	22,762000	22,782000
201,149	45,626385	-986,224024	22,762000	22,782000
201,240	45,804708	-985,915447	22,766000	22,777000
201,355	45,791308	-985,635047	22,766000	22,777000
201,474	45,860877	-985,326332	22,766000	22,777000
201,592	46,074881	-985,075906	22,766000	22,777000
201,712	46,079944	-984,809872	22,766000	22,777000
201,772	46,268551	-984,642047	22,766000	22,777000
201,838	46,187764	-984,545771	22,766000	22,777000
202,014	46,265279	-984,210535	22,766000	22,777000
202,190	46,412129	-983,871639	22,766000	22,777000
202,309	46,518936	-983,591170	22,766000	22,777000
202,429	46,708244	-983,340123	22,766000	22,777000
202,576	46,639454	-982,939207	22,766000	22,777000
202,669	46,793082	-982,647136	22,767000	22,777000
202,755	46,960499	-982,388630	22,767000	22,777000
202,875	46,961745	-981,951800	22,767000	22,777000
202,964	47,298760	-981,816850	22,767000	22,777000
202,993	47,203405	-981,601025	22,767000	22,777000
203,079	47,435248	-981,316412	22,767000	22,777000
203,259	47,666391	-980,984837	22,767000	22,777000
203,406	47,534187	-980,716592	22,767000	22,777000
203,497	47,710407	-980,409811	22,767000	22,777000
203,612	47,859983	-980,047363	22,767000	22,777000
203,735	47,984397	-979,579663	22,767000	22,777000
203,824	48,156877	-979,326820	22,767000	22,777000
203,882	48,201283	-979,073700	22,767000	22,777000
203,914	48,334500	-978,885708	22,767000	22,777000
203,973	48,432893	-978,799379	22,767000	22,777000
204,033	48,385215	-978,532170	22,767000	22,777000
204,177	48,517263	-978,159985	22,763000	22,776000
204,300	48,744822	-977,842084	22,763000	22,776000
204,418	48,831374	-977,531573	22,763000	22,776000
204,538	48,993727	-977,222097	22,763000	22,776000
204,681	49,084642	-976,943562	22,763000	22,776000
204,857	49,140265	-976,640027	22,763000	22,776000
204,943	49,338610	-976,462049	22,763000	22,776000
204,975	49,273482	-976,341049	22,763000	22,776000
205,123	49,414022	-976,062721	22,763000	22,776000
205,238	49,398129	-975,799795	22,763000	22,776000
205,418	49,570298	-975,492944	22,763000	22,776000
205,536	49,754620	-975,182847	22,767000	22,774000
205,681	49,816242	-974,884422	22,767000	22,774000
205,770	49,879189	-974,616661	22,767000	22,774000
205,885	50,053150	-974,271549	22,767000	22,774000
205,978	50,008433	-973,962350	22,767000	22,774000
206,094	50,218541	-973,660679	22,767000	22,774000
206,155	50,350433	-973,469924	22,767000	22,774000
206,212	50,301665	-973,387669	22,767000	22,774000
206,332	50,467290	-973,128334	22,767000	22,774000
206,478	50,497361	-972,824937	22,767000	22,774000
206,598	50,582277	-972,471951	22,767000	22,774000
206,712	50,783504	-972,120070	22,767000	22,774000
206,802	50,878002	-971,859631	22,767000	22,774000
206,863	50,992834	-971,602091	22,767000	22,774000
206,949	51,223587	-971,334814	22,767000	22,774000
207,011	51,286923	-971,003722	22,772000	22,776000
207,125	51,355557	-970,701429	22,772000	22,776000
207,217	51,499524	-970,361565	22,772000	22,776000
207,359	51,585920	-969,968108	22,772000	22,776000
207,453	51,759647	-969,698621	22,772000	22,776000
207,598	51,788316	-969,429341	22,772000	22,776000
207,716	51,865364	-969,144107	22,772000	22,776000
207,834	52,100947	-968,889330	22,772000	22,776000
207,978	52,118164	-968,524742	22,772000	22,776000
208,097	52,160466	-968,273764	22,772000	22,776000
208,276	52,171606	-967,923057	22,772000	22,776000
208,305	52,394257	-967,903029	22,762000	22,775000
208,424	52,420900	-967,620143	22,762000	22,775000
208,539	52,518826	-967,277033	22,762000	22,775000
208,657	52,659132	-966,958925	22,762000	22,775000
208,772	53,025984	-966,655251	22,762000	22,775000
208,862	52,924397	-966,340320	22,762000	22,775000
208,977	52,933590	-965,945758	22,762000	22,775000
209,097	53,256971	-965,580479	22,762000	22,775000
209,215	53,437086	-965,376671	22,762000	22,775000
209,247	53,370867	-965,283711	22,762000	22,775000
209,394	53,393070	-965,010494	22,762000	22,775000
209,542	53,585416	-964,637411	22,762000	22,775000
209,628	53,621096	-964,371308	22,762000	22,775000
209,714	53,765765	-964,119294	22,762000	22,775000
209,772	53,888309	-963,854710	22,762000	22,775000
209,861	53,969485	-963,495094	22,754000	22,766000
209,948	54,172582	-963,239005	22,754000	22,766000
210,038	54,181463	-962,857980	22,754000	22,766000
210,125	54,467996	-962,673027	22,754000	22,766000
210,152	54,305331	-962,570190	22,754000	22,766000
210,238	54,506169	-962,290827	22,754000	22,766000
210,394	54,657849	-961,956627	22,754000	22,766000
210,513	54,706851	-961,634996	22,754000	22,766000
210,657	54,840301	-961,320548	22,754000	22,766000
210,808	54,875436	-961,059901	22,754000	22,766000
210,898	55,019248	-960,763410	22,754000	22,766000
211,079	54,986528	-960,469543	22,754000	22,766000
211,197	55,232940	-960,216216	22,766000	22,773000
211,345	55,326036	-959,956605	22,766000	22,773000
211,463	55,324166	-959,612529	22,766000	22,773000
211,586	55,390774	-959,313758	22,766000	22,773000
211,614	55,520485	-959,242761	22,766000	22,773000
211,701	55,524225	-959,015679	22,766000	22,773000
211,819	55,623319	-958,644667	22,766000	22,773000
211,939	55,782712	-958,320827	22,766000	22,773000
212,061	56,057870	-957,910173	22,766000	22,773000
212,181	56,045795	-957,612162	22,766000	22,773000
212,300	56,187192	-957,349512	22,766000	22,773000
212,475	56,344792	-957,089072	22,766000	22,773000
212,561	56,319707	-956,704386	22,766000	22,773000
212,680	56,478009	-956,386623	22,760000	22,774000
212,737	56,618782	-956,165688	22,760000	22,774000
212,766	56,622522	-956,087369	22,760000	22,774000
212,855	56,676821	-955,717670	22,760000	22,774000
212,946	56,854833	-955,406468	22,760000	22,774000
213,064	57,086287	-955,069022	22,760000	22,774000
213,180	57,200806	-954,638063	22,760000	22,774000
213,303	57,341502	-954,303449	22,760000	22,774000
213,446	57,482899	-953,963171	22,760000	22,774000
213,560	57,606299	-953,677384	22,760000	22,774000
213,593	57,682256	-953,707220	22,760000	22,774000
213,708	57,628969	-953,396985	22,760000	22,774000
213,831	57,835494	-953,142070	22,760000	22,774000
213,978	57,870317	-952,764014	22,759000	22,768000
214,183	57,840558	-952,392588	22,759000	22,768000
214,306	57,933732	-952,122480	22,759000	22,768000
214,421	58,062196	-951,811001	22,759000	22,768000
214,539	58,243636	-951,551045	22,759000	22,768000
214,683	58,330889	-951,168569	22,759000	22,768000
214,801	58,562187	-950,819037	22,759000	22,768000
214,888	58,726721	-950,538016	22,759000	22,768000
214,948	58,682939	-950,285173	22,759000	22,768000
215,039	58,883855	-950,033849	22,759000	22,768000
215,125	59,002737	-949,777208	22,759000	22,768000
215,244	59,028367	-949,457096	22,759000	22,768000
215,421	58,992609	-949,154182	22,759000	22,768000
215,539	59,257952	-948,898922	22,761000	22,774000
215,625	59,355800	-948,553879	22,761000	22,774000
215,711	59,523918	-948,280109	22,761000	22,774000
215,802	59,561390	-947,898117	22,761000	22,774000
215,833	59,803205	-947,780156	22,761000	22,774000
215,892	59,846909	-947,645757	22,761000	22,774000
215,948	59,867710	-947,384074	22,761000	22,774000
216,038	60,016897	-947,108786	22,761000	22,774000
216,128	60,066366	-946,804421	22,761000	22,774000
