µTester v1.2
Start date:	03.08.2021 09:15:58,078
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
238,683	56,337703	-950,659361	22,508000	22,506000
238,773	56,550382	-950,401062	22,508000	22,506000
238,892	56,600007	-950,110786	22,508000	22,506000
238,981	56,726057	-949,776034	22,508000	22,506000
239,098	56,915053	-949,501090	22,508000	22,506000
239,244	56,876412	-949,216478	22,508000	22,506000
239,334	57,214518	-949,073654	22,508000	22,506000
239,368	57,075380	-948,935940	22,508000	22,506000
239,539	57,240771	-948,684893	22,508000	22,506000
239,687	57,241551	-948,391302	22,508000	22,506000
239,888	57,403124	-948,061453	22,508000	22,506000
240,010	57,562984	-947,845490	22,508000	22,506000
240,071	57,528551	-947,774493	22,508000	22,506000
240,215	57,614401	-947,513638	22,504000	22,513000
240,366	57,757122	-947,168733	22,504000	22,513000
240,511	57,894000	-946,846136	22,504000	22,513000
240,628	57,984214	-946,523469	22,504000	22,513000
240,747	58,156071	-946,173868	22,504000	22,513000
240,862	58,296533	-945,874199	22,504000	22,513000
241,010	58,327383	-945,525358	22,504000	22,513000
241,186	58,517859	-945,241505	22,504000	22,513000
241,361	58,635183	-944,981617	22,504000	22,513000
241,452	58,799562	-944,688925	22,504000	22,513000
241,510	58,883153	-944,431247	22,493000	22,510000
241,600	58,899747	-944,165627	22,493000	22,510000
241,661	59,124501	-943,903737	22,493000	22,510000
241,747	59,106973	-943,611666	22,493000	22,510000
241,776	59,359617	-943,635424	22,493000	22,510000
241,869	59,374185	-943,260821	22,493000	22,510000
241,985	59,526644	-942,889810	22,493000	22,510000
242,103	59,634542	-942,630889	22,493000	22,510000
242,223	59,788092	-942,369206	22,493000	22,510000
242,370	59,845196	-942,036456	22,493000	22,510000
242,546	59,961507	-941,763240	22,493000	22,510000
242,692	60,118173	-941,399687	22,493000	22,510000
242,870	60,185249	-941,103748	22,493000	22,510000
242,963	60,387489	-940,951739	22,510000	22,505000
243,049	60,326334	-940,830739	22,510000	22,505000
243,226	60,472794	-940,491152	22,510000	22,505000
243,344	60,530911	-940,194937	22,510000	22,505000
243,467	60,529430	-939,922618	22,510000	22,505000
243,582	60,835283	-939,632273	22,510000	22,505000
243,668	60,798668	-939,340892	22,510000	22,505000
243,787	61,096575	-939,077275	22,510000	22,505000
243,845	61,212964	-938,819322	22,510000	22,505000
244,024	61,431253	-938,472276	22,510000	22,505000
244,204	61,469659	-938,198092	22,510000	22,505000
244,352	61,552394	-937,909198	22,505000	22,512000
244,438	61,699010	-937,639158	22,505000	22,512000
244,528	61,846094	-937,322776	22,505000	22,512000
244,613	61,964586	-937,046244	22,505000	22,512000
244,672	62,016782	-936,774340	22,505000	22,512000
244,791	62,093518	-936,436410	22,505000	22,512000
244,908	62,333075	-936,122100	22,505000	22,512000
244,937	62,488806	-936,088052	22,505000	22,512000
245,024	62,400462	-935,853511	22,505000	22,512000
245,142	62,582369	-935,597353	22,505000	22,512000
245,261	62,707328	-935,304867	22,505000	22,512000
245,408	62,766769	-935,024468	22,505000	22,512000
245,585	62,900531	-934,738060	22,505000	22,512000
245,762	63,034760	-934,483076	22,503000	22,510000
245,908	63,015596	-934,167315	22,503000	22,510000
246,081	63,255230	-933,895480	22,503000	22,510000
246,227	63,274472	-933,586626	22,503000	22,510000
246,379	63,446174	-933,333783	22,503000	22,510000
246,408	63,530388	-933,229151	22,503000	22,510000
246,494	63,522909	-933,053729	22,503000	22,510000
246,612	63,631976	-932,746878	22,503000	22,510000
246,731	63,784045	-932,360466	22,503000	22,510000
246,847	63,917885	-932,042426	22,503000	22,510000
246,969	63,956915	-931,738545	22,503000	22,510000
247,145	64,053127	-931,372368	22,500000	22,512000
247,351	64,298526	-931,092452	22,500000	22,512000
247,470	64,410942	-930,768957	22,500000	22,512000
247,526	64,536914	-930,538560	22,500000	22,512000
247,559	64,642786	-930,472535	22,500000	22,512000
247,645	64,761513	-930,163405	22,500000	22,512000
247,765	64,885225	-929,760279	22,500000	22,512000
247,854	65,077415	-929,494521	22,500000	22,512000
247,943	65,134052	-929,222893	22,500000	22,512000
248,063	65,245689	-928,942631	22,500000	22,512000
248,183	65,521704	-928,623901	22,500000	22,512000
248,275	65,611528	-928,449653	22,500000	22,512000
248,334	65,512122	-928,294812	22,500000	22,512000
248,452	65,557852	-928,033267	22,500000	22,512000
248,624	65,574991	-927,758047	22,510000	22,511000
248,805	65,758300	-927,474747	22,510000	22,511000
248,951	65,897437	-927,176805	22,510000	22,511000
249,128	66,068749	-926,793363	22,510000	22,511000
249,304	66,165974	-926,530989	22,510000	22,511000
249,423	66,217157	-926,252178	22,510000	22,511000
249,541	66,377718	-925,976958	22,510000	22,511000
249,631	66,494341	-925,717278	22,510000	22,511000
249,689	66,671185	-925,495307	22,510000	22,511000
249,746	66,652488	-925,262630	22,510000	22,511000
249,865	66,997215	-924,957989	22,510000	22,511000
250,012	67,008199	-924,685947	22,510000	22,500000
250,189	66,942526	-924,392632	22,510000	22,500000
250,332	67,097789	-924,049454	22,510000	22,500000
250,450	67,312338	-923,739909	22,510000	22,500000
250,541	67,514423	-923,429674	22,510000	22,500000
