µTester v1.2
Start date:	04.08.2021 10:41:46,436
Time [s]	Force [N]	Disp1 [µm]	Temp1 [°C]	Temp2 [°C]
34,334	33,120225	-953,387178	22,447000	22,441000
34,480	33,305638	-953,046071	22,447000	22,441000
34,596	33,443062	-952,713943	22,452000	22,442000
34,686	33,683708	-952,428018	22,452000	22,442000
34,805	33,813186	-952,130560	22,452000	22,442000
34,924	33,916487	-951,734410	22,452000	22,442000
35,071	34,086552	-951,459466	22,452000	22,442000
35,132	34,167495	-951,386811	22,452000	22,442000
35,218	34,042692	-951,177754	22,452000	22,442000
35,369	34,217276	-950,908198	22,452000	22,442000
35,460	34,324862	-950,570545	22,452000	22,442000
35,546	34,514793	-950,274053	22,452000	22,442000
35,603	34,595814	-950,021279	22,452000	22,442000
35,723	34,849471	-949,714359	22,452000	22,442000
35,811	34,885307	-949,460826	22,452000	22,442000
35,898	35,136782	-949,147207	22,456000	22,440000
35,988	35,295318	-948,923785	22,456000	22,440000
36,020	35,098220	-948,808517	22,456000	22,440000
36,136	35,408903	-948,509885	22,456000	22,440000
36,283	35,400879	-948,166845	22,456000	22,440000
36,401	35,541418	-947,915452	22,456000	22,440000
36,582	35,633345	-947,607358	22,456000	22,440000
36,766	35,808397	-947,329859	22,456000	22,440000
36,882	35,776222	-947,072251	22,456000	22,440000
37,058	35,916606	-946,814090	22,456000	22,440000
37,238	36,088152	-946,500264	22,456000	22,440000
37,360	36,167381	-946,246108	22,458000	22,437000
37,446	36,308855	-946,086916	22,458000	22,437000
37,508	36,344925	-945,969162	22,458000	22,437000
37,626	36,380371	-945,652919	22,458000	22,437000
37,717	36,670254	-945,354079	22,458000	22,437000
37,831	36,744107	-945,064839	22,458000	22,437000
37,921	36,732266	-944,717931	22,458000	22,437000
38,098	37,022148	-944,384560	22,458000	22,437000
38,274	37,161208	-944,106163	22,458000	22,437000
38,417	37,080655	-943,753040	22,458000	22,437000
38,478	37,353866	-943,554343	22,458000	22,437000
38,508	37,225713	-943,498332	22,458000	22,437000
38,597	37,462309	-943,189962	22,458000	22,437000
38,687	37,681142	-942,916123	22,458000	22,437000
38,777	37,773849	-942,550637	22,458000	22,443000
38,892	37,903482	-942,205525	22,458000	22,443000
38,982	38,042931	-941,937902	22,458000	22,443000
39,101	38,116472	-941,656743	22,458000	22,443000
39,186	38,397084	-941,428003	22,458000	22,443000
39,216	38,273138	-941,352793	22,458000	22,443000
39,334	38,311779	-941,061550	22,458000	22,443000
39,461	38,477637	-940,772656	22,458000	22,443000
39,638	38,558658	-940,494467	22,458000	22,443000
39,785	38,822910	-940,189757	22,458000	22,443000
39,958	38,787152	-939,933184	22,458000	22,443000
40,080	38,947401	-939,634759	22,458000	22,443000
40,256	39,030603	-939,366101	22,454000	22,437000
40,375	39,231129	-939,050617	22,454000	22,437000
40,461	39,056000	-938,794804	22,454000	22,437000
40,522	39,447314	-938,673735	22,454000	22,437000
40,584	39,442095	-938,534364	22,454000	22,437000
40,702	39,581388	-938,220123	22,454000	22,437000
40,817	39,683832	-937,882332	22,454000	22,437000
40,936	39,761425	-937,537081	22,454000	22,437000
41,083	40,052866	-937,278161	22,454000	22,437000
41,260	40,029884	-936,950314	22,454000	22,437000
41,375	40,219270	-936,699751	22,454000	22,437000
41,493	40,277075	-936,377153	22,454000	22,437000
41,551	40,478380	-936,239716	22,449000	22,448000
41,579	40,493104	-936,107389	22,449000	22,448000
41,641	40,537977	-935,837419	22,449000	22,448000
41,760	40,667532	-935,491132	22,449000	22,448000
41,879	40,904128	-935,096570	22,449000	22,448000
41,997	40,922279	-934,837166	22,449000	22,448000
42,111	41,197516	-934,521959	22,449000	22,448000
42,263	41,356052	-934,212759	22,449000	22,448000
42,349	41,486853	-934,112617	22,449000	22,448000
42,378	41,346236	-933,950731	22,449000	22,448000
42,554	41,472752	-933,680484	22,449000	22,448000
42,734	41,627860	-933,418801	22,449000	22,448000
42,878	41,697974	-933,103524	22,449000	22,448000
42,997	41,760843	-932,848333	22,453000	22,442000
43,201	41,828932	-932,508953	22,453000	22,442000
43,381	42,000321	-932,207213	22,453000	22,442000
43,501	42,057893	-931,875015	22,453000	22,442000
43,623	42,304149	-931,579008	22,453000	22,442000
43,742	42,395764	-931,224295	22,453000	22,442000
43,770	42,503273	-931,217113	22,453000	22,442000
43,856	42,565596	-930,935263	22,453000	22,442000
43,979	42,671468	-930,606726	22,453000	22,442000
44,098	42,857972	-930,341935	22,453000	22,442000
44,278	42,852830	-930,042612	22,453000	22,442000
44,426	43,063328	-929,759519	22,453000	22,445000
44,517	43,183846	-929,412128	22,453000	22,445000
44,635	43,359053	-928,995949	22,453000	22,445000
44,754	43,656025	-928,609329	22,453000	22,445000
44,839	43,682279	-928,308901	22,453000	22,445000
44,962	43,761040	-928,035339	22,453000	22,445000
45,020	43,842528	-927,766680	22,453000	22,445000
45,163	43,996156	-927,511696	22,453000	22,445000
45,253	44,000363	-927,249944	22,453000	22,445000
45,401	44,324056	-926,895508	22,453000	22,445000
45,544	44,227220	-926,642458	22,453000	22,445000
45,691	44,554186	-926,372971	22,453000	22,445000
45,872	44,544525	-926,051547	22,450000	22,448000
46,019	44,543668	-925,752846	22,450000	22,448000
46,048	44,760632	-925,768523	22,450000	22,448000
46,195	44,803869	-925,430732	22,450000	22,448000
46,313	44,807141	-925,149711	22,450000	22,448000
46,461	44,984374	-924,816685	22,450000	22,448000
46,576	45,109099	-924,509143	22,450000	22,448000
46,699	45,134885	-924,167760	22,450000	22,448000
46,817	45,392515	-923,714908	22,450000	22,448000
46,990	45,723843	-923,380432	22,450000	22,448000
47,080	45,722363	-923,101897	22,450000	22,448000
47,109	45,782505	-923,163916	22,450000	22,448000
47,260	45,693382	-922,812243	22,446000	22,441000
47,404	45,904971	-922,534261	22,446000	22,441000
47,494	45,987706	-922,243985	22,446000	22,441000
47,579	46,106666	-921,927189	22,446000	22,441000
47,674	46,403482	-921,578002	22,446000	22,441000
47,765	46,482710	-921,317079	22,446000	22,441000
47,853	46,642181	-921,016720	22,446000	22,441000
47,912	46,798535	-920,872721	22,446000	22,441000
47,969	46,848861	-920,719469	22,446000	22,441000
48,062	46,847537	-920,449774	22,446000	22,441000
48,206	46,938140	-920,167165	22,446000	22,441000
48,293	47,042844	-919,902719	22,446000	22,441000
48,473	47,174892	-919,629226	22,446000	22,441000
48,620	47,154636	-919,366231	22,447000	22,432000
48,738	47,294008	-919,092807	22,447000	22,432000
48,976	47,416629	-918,757985	22,447000	22,432000
49,096	47,508634	-918,496785	22,447000	22,432000
49,275	47,553897	-918,179506	22,447000	22,432000
49,394	47,676830	-917,886813	22,447000	22,432000
49,517	47,770004	-917,627340	22,447000	22,432000
49,546	47,819162	-917,682384	22,447000	22,432000
49,633	47,835210	-917,367314	22,447000	22,432000
49,751	48,138180	-917,074138	22,447000	22,432000
49,837	48,191000	-916,798780	22,447000	22,432000
49,959	48,188273	-916,460712	22,447000	22,432000
50,074	48,320165	-916,208629	22,451000	22,437000
50,222	48,471378	-915,935274	22,451000	22,437000
50,397	48,620487	-915,628423	22,451000	22,437000
50,513	48,897437	-915,280410	22,451000	22,437000
50,602	48,775049	-914,912576	22,451000	22,437000
50,721	49,135513	-914,597230	22,451000	22,437000
50,811	49,237646	-914,252739	22,451000	22,437000
50,897	49,141200	-913,921094	22,451000	22,437000
51,016	49,548407	-913,597392	22,451000	22,437000
51,163	49,794819	-913,260360	22,451000	22,437000
51,311	49,747297	-912,919944	22,451000	22,437000
51,369	49,963404	-912,836377	22,451000	22,437000
51,431	49,914792	-912,664960	22,447000	22,445000
51,578	49,923049	-912,411979	22,447000	22,445000
51,753	49,964417	-912,148569	22,447000	22,445000
51,930	50,302444	-911,893931	22,447000	22,445000
52,077	50,274788	-911,477821	22,447000	22,445000
52,278	50,320985	-911,153220	22,447000	22,445000
52,368	50,456539	-910,898582	22,447000	22,445000
52,515	50,524316	-910,560583	22,447000	22,445000
52,635	50,848399	-910,247447	22,447000	22,445000
52,724	50,749382	-909,918979	22,447000	22,445000
52,810	51,003896	-909,708542	22,447000	22,445000
52,839	50,963230	-909,603565	22,447000	22,445000
52,962	51,179571	-909,285180	22,446000	22,439000
53,134	51,225924	-909,020872	22,446000	22,439000
53,313	51,410090	-908,668094	22,446000	22,439000
53,434	51,484099	-908,343010	22,446000	22,439000
53,552	51,640298	-907,951763	22,446000	22,439000
53,638	51,745235	-907,663352	22,446000	22,439000
53,760	52,015485	-907,342205	22,446000	22,439000
53,876	52,144729	-906,914354	22,446000	22,439000
53,990	52,332323	-906,625529	22,446000	22,439000
54,137	52,337465	-906,242846	22,446000	22,439000
54,312	52,561829	-905,928951	22,454000	22,435000
54,490	52,717716	-905,632943	22,454000	22,435000
54,579	52,767186	-905,205575	22,454000	22,435000
54,752	52,841351	-904,902316	22,454000	22,435000
54,936	52,902661	-904,603407	22,454000	22,435000
55,107	53,124533	-904,329569	22,454000	22,435000
55,260	53,110043	-904,026033	22,454000	22,435000
55,379	53,173535	-903,774157	22,454000	22,435000
55,497	53,292651	-903,493343	22,454000	22,435000
55,649	53,527144	-903,188426	22,454000	22,435000
55,739	53,533220	-902,864171	22,444000	22,439000
55,853	53,792486	-902,521890	22,444000	22,439000
55,972	53,965590	-902,225261	22,444000	22,439000
56,120	53,906694	-901,966616	22,444000	22,439000
56,271	54,041703	-901,713014	22,444000	22,439000
56,387	54,214417	-901,566253	22,444000	22,439000
56,414	54,112907	-901,418111	22,444000	22,439000
56,541	54,352386	-901,115197	22,444000	22,439000
56,628	54,559300	-900,755167	22,444000	22,439000
56,750	54,654655	-900,443412	22,444000	22,439000
56,837	54,734507	-900,114530	22,444000	22,439000
56,956	55,048852	-899,737441	22,444000	22,439000
57,074	55,066692	-899,404760	22,442000	22,450000
57,160	55,141714	-899,123808	22,442000	22,450000
57,222	55,243924	-899,121460	22,442000	22,450000
57,337	55,330320	-898,865026	22,442000	22,450000
57,455	55,509267	-898,549542	22,442000	22,450000
57,688	55,572058	-898,185989	22,442000	22,450000
57,836	55,643496	-897,819674	22,442000	22,450000
58,013	55,771805	-897,535131	22,442000	22,450000
58,192	55,896063	-897,256113	22,442000	22,450000
58,340	56,066518	-896,994016	22,442000	22,450000
58,458	55,937118	-896,679291	22,442000	22,450000
58,573	56,276860	-896,316222	22,450000	22,431000
58,721	56,352349	-896,022701	22,450000	22,431000
58,807	56,518363	-895,736431	22,450000	22,431000
58,896	56,551395	-895,393736	22,450000	22,431000
59,045	56,785654	-895,137233	22,450000	22,431000
59,224	56,975663	-894,868505	22,450000	22,431000
59,376	56,929777	-894,485062	22,450000	22,431000
59,494	57,148533	-894,170545	22,450000	22,431000
59,585	57,349137	-893,911901	22,450000	22,431000
59,671	57,398762	-893,549108	22,450000	22,431000
59,794	57,610194	-893,174575	22,450000	22,431000
59,908	57,659742	-892,900046	22,439000	22,431000
60,027	57,868604	-892,610184	22,439000	22,431000
60,117	58,041162	-892,342838	22,439000	22,431000
60,232	57,974476	-892,044896	22,439000	22,431000
60,413	58,165420	-891,723404	22,439000	22,431000
60,561	58,276745	-891,447217	22,439000	22,431000
60,708	58,442448	-891,208049	22,439000	22,431000
60,735	58,331823	-891,163088	22,439000	22,431000
60,912	58,371087	-890,874263	22,439000	22,431000
61,059	58,546840	-890,623285	22,439000	22,431000
61,211	58,472363	-890,358356	22,439000	22,431000
61,358	58,801587	-890,106204	22,447000	22,434000
61,477	58,806106	-889,801217	22,447000	22,434000
61,597	58,963317	-889,485803	22,447000	22,434000
61,747	58,962148	-889,139240	22,447000	22,434000
61,834	59,240345	-888,842956	22,447000	22,434000
61,952	59,172802	-888,555097	22,447000	22,434000
62,038	59,516595	-888,359854	22,447000	22,434000
62,096	59,466892	-888,230635	22,447000	22,434000
62,272	59,514569	-887,957280	22,447000	22,434000
62,427	59,790740	-887,703609	22,447000	22,434000
62,517	59,731221	-887,391923	22,447000	22,434000
62,640	59,980749	-887,036935	22,447000	22,434000
62,727	60,173251	-886,648588	22,447000	22,434000
62,816	60,314414	-886,388701	22,451000	22,446000
62,935	60,464380	-886,024043	22,451000	22,446000
62,965	60,614970	-885,996556	22,451000	22,446000
63,051	60,506449	-885,714430	22,451000	22,446000
63,173	60,677215	-885,459170	22,451000	22,446000
63,291	60,640055	-885,174903	22,451000	22,446000
63,438	60,872444	-884,917985	22,451000	22,446000
63,558	61,119635	-884,616314	22,451000	22,446000
63,733	61,105300	-884,277348	22,451000	22,446000
63,910	61,247398	-883,943977	22,451000	22,446000
64,091	61,284558	-883,631117	22,451000	22,446000
64,267	61,464050	-883,338425	22,453000	22,443000
64,414	61,353971	-882,964927	22,453000	22,443000
64,446	61,652813	-882,987373	22,453000	22,443000
64,561	61,764839	-882,647993	22,453000	22,443000
64,652	61,682962	-882,360549	22,453000	22,443000
64,767	61,901016	-882,095136	22,453000	22,443000
64,856	61,914260	-881,792982	22,453000	22,443000
64,976	62,126238	-881,429706	22,453000	22,443000
65,151	62,180927	-881,105243	22,453000	22,443000
65,360	62,259689	-880,801293	22,453000	22,443000
65,450	62,524174	-880,455628	22,453000	22,443000
65,565	62,679438	-880,176472	22,449000	22,437000
65,655	62,798008	-879,831981	22,449000	22,437000
65,773	62,785622	-879,428165	22,449000	22,437000
65,889	63,057352	-879,108192	22,449000	22,437000
66,011	63,267149	-878,820609	22,449000	22,437000
66,131	63,332044	-878,530955	22,449000	22,437000
66,277	63,405430	-878,265543	22,449000	22,437000
66,392	63,539347	-877,936799	22,449000	22,437000
66,548	63,680900	-877,711029	22,449000	22,437000
66,577	63,539815	-877,630155	22,449000	22,437000
66,753	63,669681	-877,319506	22,449000	22,437000
66,936	63,806793	-877,000983	22,449000	22,437000
67,113	63,822920	-876,692682	22,445000	22,435000
67,290	63,992829	-876,373261	22,445000	22,435000
67,437	64,159934	-876,077391	22,445000	22,435000
67,556	64,354072	-875,800514	22,445000	22,435000
67,675	64,392791	-875,492075	22,445000	22,435000
67,789	64,517438	-875,182116	22,445000	22,435000
67,821	64,702149	-875,181563	22,445000	22,435000
67,908	64,709706	-874,871881	22,445000	22,435000
68,056	64,850635	-874,526009	22,445000	22,435000
68,232	64,813085	-874,262806	22,445000	22,435000
68,411	65,025609	-873,941245	22,450000	22,423000
68,526	65,128910	-873,560979	22,450000	22,423000
