1;P1E00002.dat;2;P2E00002.dat;3;P3E00002.dat;4;P4E00002.dat;5;P5E00002.dat;6;P6E00002.dat;7;P7E00002.dat;8;P8E00002.dat;9;P9E00002.dat;10;P10E00002.dat;11;P11E00002.dat;12;P12E00002.dat;13;P13E00002.dat;14;P14E00002.dat;15;P15E00002.dat;16;P16E00002.dat;17;P17E00002.dat;18;P18E00002.dat;19;P19E00002.dat;20;P20E00002.dat
Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress;Strain;Stress
0,008765801619432868;0,22409109860329376;0,008974702811244415;0,31678957177129563;0,0076810722891567495;0,25709166915497167;0,006855559999999969;0,22783671914416037;0,0;0,8589147038125594;0,007503835341365622;0,2738297785153769;0,005680092000000058;0,418302793941645;0,010394955645161248;0,16145271451788762;0,0071758503937008914;0,23770527297213295;0,006965508000000227;0,37419562325948713;0,007194599597585628;0,2671973066212229;0,012443655999999918;0,21137251861042183;0,007053326693227223;0,3469387671049516;0,005420476953908134;0,32635250463821897;0,00686367469879532;0,4777493985399038;0,010061330645161463;0,3030704738128674;0,01772363052208836;-0,10462281876407878;0,007645652000000155;0,3609720949604331;0,011089692614770861;0,22212709474033515;0,007771899999999732;0,22441854826808344
0,009874461538461936;0,25017292057535967;0,010273325301205114;0,3154178807878832;0,009278140562249368;0,3043375788964282;0,007952019999999721;0,23285015599098036;0,0;0,9658449931696819;0,008619397590361684;0,2816509926854754;0,006876555999999709;0,423712083694441;0,011626129032258119;0,17281563085025403;0,008445645669291577;0,2583980109810421;0,008043456000000332;0,38054220873685524;0,008625066398390318;0,30064643168876515;0,01372575999999981;0,24358302315963606;0,007258589641434313;0,3592515521874775;0,0065960881763525965;0,3175278293135436;0,00804026104417672;0,493826012112162;0,011239036290322609;0,3338156758724711;0,020513919678714992;-0,043549770068408516;0,008231036000000132;0,40033808829654305;0,012292866267465298;0,2400375394060063;0,008123295999999754;0,213504732991799
0,011037643724696528;0,2550937043985825;0,010519349397590446;0,34878687410549725;0,010472473895582967;0,32416645215761786;0,008981899999999769;0,25183678092276646;0,0;1,076113238398808;0,010266666666666424;0,30789210564058433;0,008208107999999811;0,45018024431513354;0,012827508064515864;0,1941232076364459;0,008966618110236137;0,29331907179115296;0,009353736000000026;0,4196256078806268;0,008737070422535137;0,32275427075107027;0,014472752000000127;0,2667320099255583;0,008071123505976042;0,3728718814674479;0,00782041282565126;0,3391599670171099;0,009181618473895837;0,509224012775842;0,011858383064516111;0,3535723721849483;0,023941321285140777;-0,018577123104232183;0,008698183999999855;0,3816244273219491;0,013494383233533089;0,25993539488966316;0,009541591999999582;0,22897624017034557
0,012092894736842531;0,26858130081300813;0,011604124497992243;0,3426665705666128;0,011545044176706968;0,31946592395053597;0,009999899999999798;0,26695709475808527;0,0;1,1818019621641762;0,011662923694779325;0,31408527465322594;0,00998829599999999;0,47306353431554626;0,013411766129032063;0,22426957970746153;0,009672208661417186;0,2982985600331503;0,010732528000000456;0,4298336381395736;0,00967950905432587;0,31221434806101667;0,014898740000000089;0,2735300868486352;0,00921769322709148;0,3887381719710465;0,009276152304609129;0,35501061636775927;0,010842200803212798;0,5297438609590177;0,012258842741935663;0,3525350808758518;0,02505383132530144;0,026548327156841387;0,010102116000000024;0,4137546855476884;0,015216654690618838;0,3236619586859134;0,010573959999999716;0,25092709716863787
0,013247688259109517;0,29368865957890355;0,012947124497991553;0,3592868689572801;0,012552710843374004;0,34707550375305035;0,011401071999999658;0,30274842721965384;0,0;1,2863620275696488;0,012265915662650163;0,36872231442211156;0,011049395999999887;0,497699021914077;0,013901616935483264;0,2035068608693863;0,010657051181102526;0,29346431161297004;0,011101332000000184;0,4665289496654059;0,010940169014084334;0,33726079637557677;0,016009839999999713;0,2679643300248139;0,010448737051792632;0,4183852102017072;0,009829218436873894;0,39980045351473925;0,012522200803213233;0,5583021196283391;0,013274193548387216;0,36762417433817035;0,02673522088353404;0,102946134761712;0,011456872000000657;0,4214039983340274;0,016471437125748813;0,32095372905259667;0,011678431999999702;0,2574720131553982
0,014305174089069167;0,3102131540546175;0,014060746987951348;0,37090979293870535;0,013828036144578695;0,36551662359324966;0,012832628000000113;0,3176761977327252;0,0;1,3900514343668502;0,013048361445782803;0,35911334439732;0,012052204000000075;0,5343187445833849;0,015052310483870571;0,2262088296406015;0,012279236220472393;0,3194674194550916;0,011877332000000023;0,4851639719024066;0,012616044265593556;0,36777941726588803;0,017104640000000018;0,27742049214226633;0,011518262948207084;0,4368423924794844;0,010412733466933926;0,37756617192331476;0,013957566265060497;0,5862705326032852;0,01433800000000012;0,39691881208716917;0,02803744979919667;0,12697258468022385;0,01257930000000033;0,4551242190753852;0,01721997604790441;0,3565646258503401;0,013178775999999745;0,27637625703624064
0,015978647773279862;0,32875140712945594;0,015215971887550127;0,40564244602094296;0,015372405622490322;0,3972652670380248;0,014177991999999903;0,3208847726032475;0,0;1,5033671399594322;0,014720598393573911;0,37722191488925766;0,013123247999999877;0,5125124840080888;0,016069891129031674;0,23298010656462795;0,0134541377952758;0,3400956179426085;0,013240376000000652;0,5030622636019785;0,014022615694164789;0,38757211438546907;0,0181947439999999;0,29410969809760135;0,012612003984063775;0,4491472493075649;0,011944316633266434;0,401101319315605;0,0158580722891567;0,6141097353575576;0,015671935483871198;0,41359619285379945;0,028425204819277346;0,1420467544870398;0,014036548000000041;0,468265097875885;0,01784913373253512;0,36041013356562135;0,01427716799999962;0,30153795880505135
0,017433182186235022;0,3415568063372942;0,01771808032128546;0,4001959411455813;0,01642777911646623;0,41588286776289374;0,014294571999999789;0,3396388010831849;0,0;1,6176825557809333;0,01637563453815222;0,408953838588727;0,014591820000000097;0,5550398250175396;0,017450056451613065;0,2489427883725236;0,014492543307086613;0,3630642287371801;0,014276335999999902;0,525340101417349;0,015302728370221336;0,40438567687767574;0,019387339999999767;0,29867669561621174;0,0127801274900398;0,4672033854676126;0,013257222444889829;0,4279045557616986;0,016926759036144826;0,6627595611415298;0,017300229838709463;0,44652124616424826;0,02956240160642573;0,14313039145464174;0,015327768000000106;0,5012390670553936;0,01959930139720561;0,3782317073170731;0,01536561599999959;0,3253118082347733
0,018688635627530738;0,3611019387116949;0,018988690763052433;0,4444739036871531;0,017567192771084372;0,43121178735803795;0,01529268400000001;0,3562269745986965;0,0;1,722387817195844;0,017438220883533802;0,43740570000204887;0,016691363999999792;0,5849962857496596;0,018531963709677718;0,2653782221399329;0,015644334645669264;0,36974660727235054;0,015397104000000581;0,5388590548235589;0,016719581488933533;0,4147961261897835;0,021329139999999823;0,34434646401985114;0,013611370517928463;0,46770070324646573;0,014310761523046346;0,4493840445269016;0,018124698795180808;0,6700870043139208;0,01819861693548368;0,46227482186508567;0,031626831325301294;0,16516749192903787;0,015213396000000103;0,5106567055393585;0,0208005469061878;0,39377509540401523;0,01656345999999985;0,32881021651592773
0,019867194331983792;0,37034260996456125;0,019516518072289483;0,4611182957341873;0,018139674698795353;0,45946304094891943;0,01653831999999966;0,3598285643681593;0,0;1,8319867947178872;0,01802651004016071;0,4783315917798676;0,018446140000000014;0,5989496925426108;0,020206762096774453;0,27549908453167105;0,017570511811023485;0,39455537138713354;0,015617831999999908;0,5710372417806227;0,016848812877263423;0,4368553348019453;0,022403223999999684;0,3505968775847808;0,014776099601593602;0,49412310416902633;0,015359867735471202;0,4527645846217275;0,019196714859437823;0,6771477310436369;0,01873915322580624;0,4723638633172103;0,032952357429719026;0,21581638690791324;0,016936404000000037;0,5119627238650563;0,022357173652694937;0,4225352580056413;0,016504615999999715;0,33000094870659674
0,02084108097165984;0,4032453616843861;0,020281767068273112;0,46559425870820936;0,01887247389558285;0,42695246136263015;0,017853296000000227;0,37766816651393625;0,0;1,9397395164962539;0,018642538152610737;0,466615649394554;0,021571695999999974;0,6382138582807149;0,021412040322580365;0,30238402353473637;0,01839220866141716;0,41213291204806796;0,016538316000000122;0,5535193690510828;0,017826547283702143;0,43134253293985625;0,024003020000000107;0,3660618279569892;0,016089964143426384;0,5006444538256402;0,017072208416833972;0,4856944959802103;0,0202593012048194;0,7033873610419777;0,02009982258064495;0,5058643574140533;0,03319976706827318;0,24791369520309764;0,01795689200000015;0,5331747188671385;0,023694335329341294;0,43638211382113823;0,017913519999999607;0,34268030695928997
0,021238967611335702;0,39718782572441114;0,021615614457831393;0,48296856498594537;0,020068751004016512;0,44879459643125585;0,019136504000000058;0,3929408675775579;0,0;2,0522248209628677;0,01997999196787185;0,4836707849283914;0,02420661999999993;0,6626403161239734;0,022602556451613142;0,30477997901623155;0,01960898425196851;0,42155920439241684;0,017617095999999947;0,5796343364229603;0,019046076458752354;0,4730730703686771;0,024740620000000036;0,38407196029776675;0,017757127490039878;0,5354492849126348;0,01811993186372761;0,4967836528550814;0,02149079919678731;0,7307983864277419;0,021373326612903046;0,5187572684246113;0,03412921686747012;0,24328786604797945;0,019110811999999894;0,5561794044148272;0,025015788423153947;0,4573948481831757;0,01909423599999991;0,3613216537010099
0,022251995951417206;0,3858683552220138;0,02299717269076324;0,5159203467839087;0,02169244578313266;0,4710058586711422;0,02030589200000031;0,41383655440121087;0,0;2,1557448151674468;0,021082795180723132;0,5056820742926219;0,02739406000000008;0,7468752837274566;0,022354149193548223;0,32909255487666894;0,021364673228346665;0,4477398736144203;0,018717419999999946;0,5948774886736772;0,02036759758551289;0,4711625587098383;0,025445071999999982;0,39368114143920596;0,01933239043824712;0,5486845275481101;0,01841224048096224;0,5130518449804164;0,022495140562249247;0,7547436535589845;0,022771592741935274;0,5422821032922454;0,03522037349397575;0,2718106983069146;0,02051861199999985;0,5759232611411911;0,02488427544910188;0,4616684295669487;0,020152019999999993;0,39560696139818274
0,02339840080971659;0,40658276005836985;0,024106907630522003;0,5245834577485816;0,02349476305220922;0,4629523995840241;0,021442683999999643;0,443307111747202;0,0;2,265601895930786;0,022427461847389925;0,5222104411252484;0,028732516000000034;0,8129289959143247;0,023624866935483442;0,33189728239626404;0,02281800787401595;0,4703373044649331;0,019935707999999976;0,6187257367305374;0,02149624547283699;0,4923475622428198;0,026538767999999893;0,40619003308519436;0,019770988047808948;0,574152449006909;0,019225230460921842;0,5277061430632859;0,023090088353413935;0,7900555832088932;0,024360064516128984;0,5611717896707755;0,03636089558232923;0,2920443669355258;0,021748500000000604;0,5843512078300708;0,026258570858283814;0,4645274390243902;0,02156534399999964;0,39443267345518945
0,024511813765181946;0,4177722534917657;0,025430216867469966;0,5375460508026071;0,025402759036145046;0,5027384396783394;0,022951868000000104;0,46067338680614905;0,0;2,37031512605042;0,023551622489960036;0,54924959534493;0,029909920000000055;0,8023594775287854;0,024709282258064312;0,33774702215639074;0,024036956692913638;0,5050484823370972;0,021575840000000426;0,651333077018995;0,022659629778671836;0,5115735275780373;0,027581079999999928;0,4284046732837055;0,020651207171314686;0,5785561310118307;0,02034381563126254;0,5225590599876314;0,02403063453815288;0,7837784138045463;0,02417737903225809;0,5686109117387008;0,037414052208835376;0,2953438593213126;0,02266843200000039;0,6179173261141191;0,027694530938123955;0,4906548656047785;0,022602127999999992;0,40396685851622294
0,025608728744939496;0,45067500521159065;0,026437052208835615;0,550580718897046;0,0274707911646592;0,5341822057021655;0,02402015200000005;0,46803708775650993;0,0;2,4747622842240347;0,024660530120482107;0,5666159567275186;0,03105306399999972;0,8150429202261567;0,026117016129032417;0,3603126992943693;0,025305669291338567;0,5185906971925826;0,02268887200000063;0,6781846710170831;0,023946136820925435;0,5142287709381105;0,029002415999999812;0,44303194789081884;0,021696521912350632;0,594911811039837;0,021510016032064237;0,5475395794681509;0,025294032128514176;0,8038459225153476;0,025426931451612924;0,5809608363239196;0,038554855421686594;0,3134425378634529;0,023293596000000437;0,6118254893794252;0,028735313373253704;0,5003411730545877;0,023830915999999886;0,4281349482427846
0,02720334817813784;0,4589738378153012;0,027094409638554015;0,5699203055981714;0,02935604016064312;0,598000329485899;0,025182356000000256;0,4860771614789798;0,0;2,5820796249534297;0,025695100401606167;0,5734077079107505;0,03235257199999979;0,8577873385332839;0,027558169354838284;0,37752545824847245;0,026308724409448776;0,5233765668704029;0,02406296800000018;0,6888863834739598;0,02498084507042277;0,5415580448065174;0,030065172000000074;0,451714846980976;0,02311962549800815;0,6176524129693887;0,022891290581162207;0,5652129457843744;0,02675408032128537;0,8284698025551684;0,026590713709677607;0,5996641181671609;0,03957528112449796;0,3458956951408137;0,02464448799999991;0,6340189504373176;0,029842694610778438;0,5200265472042475;0,024243087999999715;0,4426291822149137
0,028261955465586835;0,4686935584740463;0,02768242168674652;0,5770272134759733;0,030405590361446425;0,618182164516428;0,02650092399999994;0,5168712224956498;0,0;2,6955727118433583;0,02599049397590406;0,5892656791034073;0,03339764400000013;0,8694419338863439;0,029028560483870862;0,3922379600485506;0,027317763779527594;0,5469343209364964;0,025491484000000127;0,7060157321584439;0,02605390744466783;0,5637387256328193;0,03154783599999973;0,4843038668320926;0,024886944223107568;0,6318983536001483;0,024632420841683513;0,5914541331684189;0,02779919277108445;0,8703901194624192;0,02793022177419353;0,6170464451032404;0,04029892771084352;0,37076318603178565;0,025954768000000513;0,6657275093710953;0,031224371257485294;0,5344575452132072;0,02488317199999983;0,4654669744692514
0,029287287449392813;0,4790142797581822;0,028884244979919284;0,5811342552074217;0,03167675502008038;0,629115330361096;0,027888555999999884;0,5294406976863911;0,0;2,7995201183921843;0,026721907630522273;0,6023462822955723;0,03469604799999979;0,896239631051133;0,030228548387096654;0,4220156761093624;0,028548952755905577;0,5714928001657515;0,026845135999999912;0,7187817448771769;0,027115295774647954;0,5746833825179767;0,032559208000000124;0,48819427212572375;0,026426438247011744;0,666895625045047;0,02561731062124255;0,6196866625438054;0,02951330923694804;0,8808116600298656;0,029056129032258033;0,6407496749362876;0,04068862248996002;0,3562470804397248;0,027262564000000565;0,669353394418992;0,03229548103792455;0,5480701426912228;0,026325779999999667;0,45933253220331843
0,030416635627530508;0,5063060245987075;0,030176212851405083;0,592532613955787;0,03286526506024138;0,6565885853728853;0,028774231999999754;0,558213465676836;0,0;2,9053056050006214;0,028109008032128527;0,605091790112074;0,03581018399999993;0,9004513845899881;0,031236935483870947;0,4288190458557057;0,02970808267716522;0,5768597327255774;0,027905408000000537;0,7734078723138951;0,028200583501005936;0,5932859844548818;0,03375097599999981;0,488057382133995;0,027570804780876312;0,6775079539955314;0,0263871142284568;0,621413110698825;0,030281610441767064;0,8956440808030529;0,030035556451612745;0,6773862797108234;0,04228957429718896;0,38515804552956934;0,02828581200000008;0,6941751353602664;0,03298722155688653;0,56692581300813;0,027509259999999813;0,4630608437164
0,03094706072874482;0,5222864290181364;0,03153086345381521;0,6085993760360788;0,03401522088353455;0,6760163095520022;0,028958496000000198;0,5413765303075545;0,0;3,0126713788963864;0,029320261044176735;0,6500559345995451;0,03697791599999982;0,9257459452767117;0,031686407258064264;0,4412558373963669;0,03107032677165377;0,5996749197140785;0,029287512000000786;0,7811953946548069;0,029310889336016256;0,6072419884450726;0,03487975599999982;0,4935989454094293;0,02867555378486033;0,7096817372144026;0,027503486973947913;0,6142827252112967;0,030584212851405928;0,9040136054421769;0,030659358870967744;0,6693231393353098;0,043382116465863416;0,40625704587213113;0,02912894400000005;0,7241396293211161;0,0334333133732535;0,5686465073834411;0,028512343999999756;0,48595598001391443
0,0316002307692307;0,5035695226183031;0,03261147791164627;0,6260940476313054;0,03501955823293224;0,6807809845450521;0,03018037600000025;0,558799023898024;0,0;3,124261808171545;0,03055509236947823;0,6580368594668797;0,038138743999999856;0,9501161734967604;0,032611254032257966;0,44688925919068484;0,03242196850393706;0,6319004454573707;0,029814331999999923;0,7956857101292656;0,030756088531187005;0,6157176108732699;0,03606765599999971;0,5109083953680728;0,02972086852589628;0,7185533509745575;0,03053897795591214;0,6534596990311275;0,03221206827309235;0,9296392276422765;0,032041193548387296;0,6798173401986791;0,04466604016064261;0,43131865508185163;0,029316523999999847;0,7147868596418159;0,03552397604790439;0,6042654927824788;0,029669300000000023;0,5035872704657096
0,03271671659919006;0,5181857410881802;0,033837983935742506;0,6452330597913942;0,036169514056225406;0,7124654812038591;0,03127600400000029;0,574697336312435;0,0;3,228023657738958;0,031628216867470124;0,6755228758169934;0,03919348799999989;0,9522703355206141;0,034328939516128795;0,4652478964800757;0,03419941338582671;0,6187455713249767;0,03094173200000023;0,8034166008562285;0,03219211670020109;0,6338669520761462;0,037272955999999795;0,5264457196029776;0,030746920318725224;0,753061335859392;0,033489210420841575;0,6909907235621521;0,03356977108433742;0,9588760992201759;0,03330160887096756;0,7136906433660999;0,04612719678714869;0,4449128543697384;0,02828194400000029;0,7265812161599332;0,03652533333333369;0,623234299817488;0,031167435999999726;0,5268438639765564
0,0344547773279355;0,5421075672295185;0,03565611244979879;0,6485699282338526;0,03777490361445858;0,7304414081403611;0,03288381200000003;0,5910048290277078;0,0;3,332761104441777;0,033020590361445785;0,6777814657733522;0,03957886400000007;0,9620200363171144;0,036658729838709665;0,4806095579008003;0,036377374015748185;0,6493165855174556;0,03284071200000017;0,8520198262604431;0,032799935613682274;0,6606700195353091;0,03858268399999997;0,5712375930521092;0,03197053386454165;0,7420479607911781;0,037270424849699606;0,7080539064110493;0,03502898795180722;0,9713171976107516;0,03440301209677443;0,7271912414833308;0,046410112449799076;0,4781665680504086;0,027231896000000234;0,6726629529362765;0,03757935329341324;0,6301496391239422;0,03217383599999994;0,5384967216916494
0,03557629959514198;0,5604184907233688;0,0357196305220883;0,674799888798509;0,039313449799196695;0,7443343870017813;0,03397916400000031;0,6165769504020758;1,528772635843794e-05;3,443198555284183;0,03391010040160606;0,6931127707091196;0,04039934399999993;0,9701460938467253;0,03952683064516159;0,5010997963340121;0,038592311023622164;0,6975700818398425;0,03398800400000073;0,8542864416642421;0,033881336016096796;0,6677775468639595;0,039612843999999765;0,5721558105872622;0,0330931673306772;0,7652458273699819;0,03972517034068135;0,7652095444238302;0,036007534136546566;0,9996572714451634;0,03549884274193555;0,7517778124512406;0,04804212851405623;0,4731608067847987;0,028247688000000378;0,6645432111620158;0,039240471057884314;0,6468159946905591;0,03286557999999968;0,5503466995551621
0,037547834008097636;0,5758467792370232;0,0371843935742972;0,6810886420032743;0,04032999196787219;0,7510082268510416;0,035027556;0,6176919512772727;0,0011739476861173173;3,4966355507720333;0,034289257028112696;0,7066643104472718;0,04169470799999999;1,0007134455862325;0,040719576612903464;0,530356621201835;0,04031755118110257;0,7222657205013985;0,03508280400000058;0,8501741552017957;0,03536822132796773;0,6882340288457541;0,040846047999999885;0,6033675558312654;0,033179840637450046;0,7830693670781809;0,04193853306613224;0,8348754895897753;0,03631097188755015;1,0053123444499752;0,03650779032258077;0,7727499869974516;0,0498732931726908;0,48880103391361224;0,02986627200000021;0,6759320074968761;0,04059417564870277;0,6732252779160445;0,033397371999999904;0,5646849239980605
0,03883040890688241;0,5862567229518449;0,03824448192771083;0,6983025298339185;0,04135374698795243;0,79474078726537;0,03679531599999973;0,6436652217337137;0,0024120965794770404;3,5103494846214356;0,03551216064256989;0,7071591165201713;0,042717679999999744;1,013179914159548;0,04125844354838694;0,5493883848669999;0,04081948818897643;0,7474860665078212;0,03635634000000028;0,9016997797082172;0,03669780684104639;0,7124709048588886;0,041885319999999865;0,5912050248138958;0,03426890438247012;0,7798527609888697;0,04311525050100195;0,8582259327973614;0,03760044176706845;1,0188038203086112;0,03705751612903208;0,7887142039839811;0,05239481526104398;0,5208659545534761;0,031256664000000454;0,7077703040399832;0,041687896207585236;0,6839375933300149;0,03445570399999997;0,5555449792338668
0,0400545465587048;0,5942956014175527;0,03952202811244998;0,7038212127140372;0,04187879919678713;0,8223744607242512;0,03869346800000039;0,6627079622326788;0,0036583018108656364;3,5114379889886993;0,03686292771084368;0,7432964533775892;0,043827675999999885;1,0198994057199455;0,043333145161289895;0,5704555740706453;0,04137607480314984;0,7532403397907387;0,03780861600000026;0,9265194937445448;0,038209432595573474;0,7301263560413982;0,04370363599999973;0,6260413564929693;0,0354526215139441;0,802184285581903;0,043507214428857736;0,8751606885178312;0,038680224899598575;1,0539784511365522;0,037580786290322424;0,7745166692671765;0,054088132530120424;0,5435256869400933;0,032541532000000185;0,7338817159516867;0,04271296606786442;0,6975501908080305;0,03597593999999981;0,5965887673138954
